Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code
ELEC,Highlands Ranch Shopping Center,9579 S University Blvd,,Highlands Ranch,CO,80126,,877-455-3833,E,,Public - Card key at all times,24 hours daily; EVgo network subscription and key fob required,,,,,,1,2,,eVgo Network,https://www.evgo.com/,GPS,39.541263,-104.939399,2018-11-29,93341,2018-11-29 10:37:24 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,Superior Marketplace,405 Center Dr,,Superior,CO,80027,,877-455-3833,E,,Public - Card key at all times,24 hours daily; EVgo network subscription and key fob required,,,,,,1,2,,eVgo Network,https://www.evgo.com/,GPS,39.958168,-105.171371,2018-11-29,93347,2018-11-29 10:37:24 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,Jax Outdoor Gear,900 S US Highway 287,,Lafayette,CO,80026,,877-455-3833,E,,Public - Card key at all times,24 hours daily; EVgo network subscription and key fob required,,,,,,1,2,,eVgo Network,https://www.evgo.com/,GPS,39.989929,-105.097473,2018-11-29,93348,2018-11-29 10:37:24 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,Flatiron Crossing,1 W Flatiron Crossing Dr,,Broomfield,CO,80021,,877-455-3833,E,,Public - Card key at all times,24 hours daily; EVgo network subscription and key fob required,,,,,,1,2,,eVgo Network,https://www.evgo.com/,GPS,39.931656,-105.135139,2018-11-29,93349,2018-11-29 10:37:24 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,Jax Outdoor Gear,1200 N College Ave,,Fort Collins,CO,80524,,877-455-3833,E,,Public - Card key at all times,24 hours daily; EVgo network subscription and key fob required,,,,,,1,2,,eVgo Network,https://www.evgo.com/,GPS,40.601748,-105.074298,2018-11-29,93350,2018-11-29 10:37:24 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,29th St. Mall Garage,1710 29th St,,Boulder,CO,80301,,877-455-3833,E,,Public - Card key at all times,24 hours daily; EVgo network subscription and key fob required,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,40.018013,-105.25634,2018-11-29,93351,2018-11-29 10:37:24 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,Jax Outdoor Gear,950 E Eisenhower Blvd,,Loveland,CO,80537,,877-455-3833,E,,Public - Card key at all times,24 hours daily; EVgo network subscription and key fob required,,,,,,1,2,,eVgo Network,https://www.evgo.com/,GPS,40.405506,-105.063431,2018-11-29,93356,2018-11-29 10:37:24 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,REI,1376 E Woodmen Rd,,Colorado Springs,CO,80920,,877-455-3833,E,,Public - Card key at all times,24 hours daily; EVgo network subscription and key fob required,,,,,,2,2,,eVgo Network,https://www.evgo.com/,GPS,38.934254,-104.799728,2018-11-29,93485,2018-11-29 10:37:24 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,Walmart,133 Sam Walton Ln,,Castle Rock,CO,80104,,877-455-3833,E,,Public - Card key at all times,24 hours daily; EVgo network subscription and key fob required,,,,,,2,2,,eVgo Network,https://www.evgo.com/,GPS,39.405643,-104.861574,2018-11-29,93486,2018-11-29 10:37:24 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,Walmart,5550 E Woodmen Rd,,Colorado Springs,CO,80920,,877-455-3833,E,,Public - Card key at all times,24 hours daily; EVgo network subscription and key fob required,,,,,,2,2,,eVgo Network,https://www.evgo.com/,GPS,38.941708,-104.725079,2018-11-29,93488,2018-11-29 10:37:24 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,Fort Collins Museum of Discovery,408 Mason Ct,,Fort Collins,CO,80524,,877-455-3833,E,,Public - Card key at all times,24 hours daily; EVgo network subscription and key fob required,,,,,,,2,,eVgo Network,https://www.evgo.com/,GPS,40.592921,-105.078408,2018-11-29,93489,2018-11-29 10:37:24 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,Walmart,16218 Jackson Creek Pkwy,,Monument,CO,80132,,877-455-3833,E,,Public - Card key at all times,24 hours daily; EVgo network subscription and key fob required,,,,,,2,2,,eVgo Network,https://www.evgo.com/,GPS,39.066417,-104.853164,2018-11-29,93528,2018-11-29 10:37:24 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,Walmart,4425 Venetucci Blvd,,Colorado Springs,CO,80906,,877-455-3833,E,,Public - Card key at all times,24 hours daily; EVgo network subscription and key fob required,,,,,,2,2,,eVgo Network,https://www.evgo.com/,GPS,38.768162,-104.781814,2018-11-29,93541,2018-11-29 10:37:24 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,Walmart,3301 Tower Rd,,Aurora,CO,80011,,877-455-3833,E,,Public - Card key at all times,24 hours daily; EVgo network subscription and key fob required,,,,,,2,2,,eVgo Network,https://www.evgo.com/,GPS,39.762401,-104.773532,2018-11-29,93592,2018-11-29 10:37:24 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,REI,1416 Platte St,,Denver,CO,80202,,877-455-3833,E,,Public - Card key at all times,24 hours daily; EVgo network subscription and key fob required,,,,,,2,4,,eVgo Network,https://www.evgo.com/,GPS,39.755599,-105.009778,2018-11-29,93714,2018-11-29 10:37:24 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,REI,5375 S Wadsworth Blvd,,Littleton,CO,80123,,877-455-3833,E,,Public - Card key at all times,24 hours daily; EVgo network subscription and key fob required,,,,,,2,4,,eVgo Network,https://www.evgo.com/,GPS,39.62045,-105.091666,2018-11-29,93732,2018-11-29 10:37:24 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,Orchard Town Center,14697 Delaware St,,Broomfield,CO,80023,,877-455-3833,E,,Public - Card key at all times,24 hours daily; EVgo network subscription and key fob required,,,,,,8,,,eVgo Network,https://www.evgo.com/,GPS,39.963421,-104.989641,2018-11-29,93733,2018-11-29 10:37:24 UTC,,,,,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,Orchard Town Center,14697 Delaware St,,Broomfield,CO,80023,,877-455-3833,E,,Public - Card key at all times,24 hours daily; EVgo network subscription and key fob required,,,,,,2,4,,eVgo Network,https://www.evgo.com/,GPS,39.963421,-104.989641,2018-11-29,93734,2018-11-29 10:37:24 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,HARMONY COMMONS,3413-3499 E Harmony Rd,STATION 1,Fort Collins,CO,80528,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.5226245,-105.012391,2018-11-29,93784,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,HARMONY COMMONS,3420 Timberwood Dr,STATION 2,Fort Collins,CO,80528,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.5218447,-105.0121326,2018-11-29,93785,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,1820 ANNEX A,2490 Junction Pl,RMI JUNCTION PL; -,Boulder,CO,80301,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.0249275,-105.2511492,2018-11-29,93786,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,PUBLIC STATIONS,1329-1343 Bannock St,BANNOCK LOT 1,Denver,CO,80204,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.7377389,-104.9904097,2018-11-29,94366,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,LAKEWOOD CO,300-428 S Allison Pkwy,CIVIC CENTER 1; -,Lakewood,CO,80226,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.7086702,-105.0857665,2018-11-29,94507,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,GARAGE LEVEL 13,1144 15th St,"STATION 1 AND 2; Garage Level 13
STATION 3; Garage Level 13
STATION 4 AND 5; Garage Level 13
STATION 6; Garage Level 13
STATION 7 AND 8; Garage Level 13
STATION 9AND 10; Garage Level 13",Denver,CO,80202,,888-758-4389,E,,Public,24 hours daily,,,,,,10,,,ChargePoint Network,http://www.chargepoint.com/,200-8,39.747454,-104.997836,2018-11-29,94586,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,COMM VITALITY,2052 Junction Pl,BOULDER JCTN; -,Boulder,CO,80301,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.0258593,-105.2509214,2018-11-29,94621,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,KUM & GO,250 E. 136th Ave.,"THORNTON DCFC1; E SIDE OF LOT AT MAIN ENTRY
THORNTON1; E SIDE OF LOT AT MAIN ENTRY",Thornton,CO,80241,,888-758-4389,E,,Public,24 hours daily,,,,,,2,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.9424316,-104.9828561,2018-11-29,94705,2018-11-29 10:05:14 UTC,,,,,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,
ELEC,KUM & GO,5112 E. Bromley Lane,BRIGHTON DCFC1; N SIDE OF MAIN LOT L OF MAIN ENTRY,Brighton,CO,80603,,888-758-4389,E,,Public,24 hours daily,,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.9714963,-104.7482577,2018-11-29,94709,2018-11-29 10:05:14 UTC,,,,,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,
ELEC,KUM & GO,5112 E Bromley Ln,BRIGHTON1; N SIDE OF MAIN LOT L OF MAIN ENTRY,Brighton,CO,80601,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.9716088,-104.7481015,2018-11-29,94712,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,COMM VITALITY,1100 Walnut,1100WALNUT1; South wall just past entrance,Boulder,CO,80302,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.0165861,-105.2803596,2018-11-29,94713,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Confluence Ministries,1400 Quitman St,,Denver,CO,80204,,866-816-7584,E,,Public,Business hours,,,,,,2,,,EV Connect,http://evconnect.com/,200-9,39.738655,-105.040134,2018-05-03,94805,2018-05-03 14:44:18 UTC,P,,,2016-08-03,,,,,J1772,US,,,,Public,,public,,
ELEC,Colorado School of Mines,1301 19th St,,Golden,CO,80401,,866-816-7584,E,,Public,24 hours daily,,,,,,4,,,EV Connect,http://evconnect.com/,200-8,39.746382,-105.22152,2018-05-03,94806,2018-05-03 14:44:18 UTC,P,,,2015-06-20,,,,,J1772,US,,,,Public,,public,,
E85,Kum & Go #319,18465 W Colfax Ave,,Golden,CO,80401,,303-279-9059,E,,Public,24 hours daily,A Cash D FuelMan M V Voyager Wright_Exp,,,,,,,,,,200-8,39.702835,-105.204259,2018-05-03,94902,2018-05-03 14:44:18 UTC,P,,,2018-03-22,,,,false,,US,,,,Public,,public,,
E85,Kum & Go #320,250 E 136th Ave,,Thornton,CO,80241,,303-942-1543,E,,Public,24 hours daily,A Cash D FuelMan M V Voyager Wright_Exp,,,,,,,,,,GPS,39.9425356814104,-104.983181694443,2018-05-03,94903,2018-05-03 14:44:18 UTC,P,,,2018-02-22,,,,false,,US,,,,Public,,public,,
E85,Kum & Go #690,1450 Garden of the Gods Rd,,Colorado Springs,CO,80907,,719-559-4785,E,,Public,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,,,,,,,200-9,38.896831,-104.853675,2018-05-03,94906,2018-05-03 14:44:18 UTC,P,,,2018-03-29,,,,false,,US,,,,Public,,public,,
ELEC,SVVSD,12636-12734 Co Rd 7,MEAD HS 1; Visible from central entrance,Longmont,CO,80504,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.1845777,-104.9972965,2018-11-29,94945,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,ECG EV CHARGERS,551 Broadway St,STATION 2,Eagle,CO,81631,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.6519526,-106.8283566,2018-11-29,94960,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,CRAH,2532 Meadows Blvd,"STATION 1
STATION 2",Castle Rock,CO,80109,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-8,39.407962,-104.890074,2018-11-29,94964,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,USAA,1855 Telstar Dr,,Colorado Springs,CO,80920,,,E,,Private,For employee use only,,,,,,4,,,,,200-9,38.956796,-104.797017,2018-06-05,94971,2018-06-05 19:29:00 UTC,P,,,2018-03-01,,,,,J1772,US,,,,Privé,,private,,
ELEC,FRA TTC,55500 Dot Test Rd,DOT 1; NOT FOR PUBLIC USE,Boone,CO,81025,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.4356783,-104.2836922,2018-11-29,95015,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Hilton - Tesla,425 W Prospect Rd,,Fort Collins,CO,80526,,970-482-2626  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for guest use only; see front desk for access,,,,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.566935,-105.082606,2018-05-03,95034,2018-05-03 14:44:18 UTC,P,,,2018-04-01,,,,,TESLA,US,,,,Public,,public,,
ELEC,Marketplace at Centerra,1569 Fall River Drive,"HIghway 34 & Ricky Mountain Avenue
",Loveland,CO,80538,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,,2,,Blink Network,http://www.blinknetwork.com/,GPS,40.4089293,-105.0076779,2018-11-29,95064,2018-11-29 09:08:10 UTC,,,,,,,,,CHADEMO,US,,,,Public,,public,,
ELEC,Tech1,4850 Hahns Peak Drive,,Loveland,CO,80538,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinknetwork.com/,GPS,40.41227,-105.0073,2018-11-29,95065,2018-11-29 09:08:10 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,IKEA - Centennial,9800 E. IKEA Way,,Centennial,CO,80112,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,3,,,Blink Network,http://www.blinknetwork.com/,GPS,39.571778,-104.874143,2018-11-29,95342,2018-11-29 09:08:10 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Atria Arista Apartments,11585 Destination Drive,,Broomfield,CO,80021,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinknetwork.com/,GPS,39.906012,-105.092727,2018-11-29,96166,2018-11-29 09:08:10 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,MITRE Corporation - Colorado Springs,1155 Academy Park Loop,"For employees only.
",Colorado Springs,CO,80910,,888-998-2546,E,,Private,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinknetwork.com/,GPS,38.81711,-104.76008,2018-11-29,96614,2018-11-29 09:08:10 UTC,,,,,,,,,J1772,US,,,,Privé,,private,,
ELEC,HCE - GWS,3799 Colorado 82,,Glenwood Springs,CO,81601,,800-663-5633,E,,Public - Card key at all times,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,,,,,2,,,SemaCharge Network,http://www.semacharge.com/,GPS,39.502954419097,-107.30220632936,2018-11-29,96681,2018-11-29 10:02:07 UTC,,,,,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,
ELEC,CITY OF ASPEN,585 Cemetery Ln,PARKS DEPT L2; Aspen Parks Department ,Aspen,CO,81611,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.196138,-106.8363414,2018-11-29,96762,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,BC PUBLIC,3438-3450 CO-7,N BROADWAY 1; -,Boulder,CO,80304,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.0371832,-105.2816493,2018-11-29,96851,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,BOULDER COUNTY,526 Terry St,ST. VRAIN HUB; -,Longmont,CO,80501,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.1685075,-105.104555,2018-11-29,96852,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,9&CO,4040-4110 E 11th Ave,2ND FL #1; Level 2 ,Denver,CO,80220,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.732598,-104.9397685,2018-11-29,96862,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,CDOT,5615 Wills Blvd,"PUEBNPA; CDOT
PUEBNPB; CDOT
PUEBSPAGW; CDOT Front VISITOR Lot",Pueblo,CO,81008,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.3316857,-104.6249847,2018-11-29,96863,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,COLO. COLLEGE,123 Uintah St.,C1 STATION 1; Enter off Uintah,Colorado Springs,CO,80903,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.8493848,-104.8231715,2018-11-29,96889,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,NAMASTE SOLAR 1,6707 Winchester Cir,6707 WINCHESTER; East side of building next to Namaste Solar loading dock,Boulder,CO,80301,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.0786825,-105.1964402,2018-11-29,96961,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,Janus Capital Group,151 Detroit Street,"Janus Capital employees & visitors only.
",Denver,CO,80206,,888-998-2546,E,,Private,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinknetwork.com/,GPS,39.718799,-104.956794,2018-11-29,98389,2018-11-29 09:08:10 UTC,,,,,,,,,J1772,US,,,,Privé,,private,,
ELEC,MVHS,10585 Mountain Vista Ridge,MVHS; Southeast parking lot,Highlands Ranch,CO,80126,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.5215612,-104.964708,2018-11-29,98452,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,DFC,3rd St,"GSA ST2; North side of building 20
GSA ST3; South side of building 20",Denver,CO,80226,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.7198579,-105.1151455,2018-11-29,98484,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,DFC,Federal Center Building 25,"GSA ST4; North side of building 25
GSA ST5; Center of Building 25
GSA ST7; South central building 25",Denver,CO,80215,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.7228041,-105.1144914,2018-11-29,98485,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,DFC,Federal Center Building 24,GSA ST6; South side of building 25,Denver,CO,80215,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.7224803,-105.1152386,2018-11-29,98486,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,DFC,11085-11131 W Alameda Ave,GSA ST9; NE side of building 810,Lakewood,CO,80226,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.7129172,-105.1257479,2018-11-29,98487,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,DFC,Federal Center building 810,"GSA ST10; -SW side of building 810
GSA ST11; SE side of building 810",Lakewood,CO,80226,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.7124146,-105.1257348,2018-11-29,98488,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,DFC,5th St,GSA ST1; Building 53,Denver,CO,80215,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.7175496,-105.1181528,2018-11-29,98489,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,LOVELAND HA2018,375 west 37th street,LOVELAND HA2018; West Parking Lot,Loveland,CO,80538,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.4314678,-105.0817936,2018-11-29,98495,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,City of Fort Collins - Fleet Garage,215 Mason St,,Fort Collins,CO,80521,,,E,,Private,,,,,,,,1,,,,200-8,40.585435,-105.079157,2018-07-09,98500,2018-07-09 12:13:28 UTC,LG,,,2018-04-01,,,,,CHADEMO,US,,,,Privé,,private,,
ELEC,BC FLEET,8328-8412 St Vrain Rd,"OSTC FLEET 1; -
OSTC FLEET 2; -",Longmont,CO,80503,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,200-8,40.169518,-105.163564,2018-11-29,98514,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,CDOT,2829 W Howard Pl,"HWRD VISITOR 1; -
L1 CNTR STN; Near north entrance of garage 
L1 NORTH STN; Near north entrance of garage",Denver,CO,80204,,888-758-4389,E,,Public,24 hours daily,,,,,,6,,,ChargePoint Network,http://www.chargepoint.com/,200-8,39.738491,-105.022291,2018-11-29,98531,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,BVSD,5500 Aspen Creek Drive,ASPEN CREEK K-8; -,Broomfield,CO,80020,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.9466866,-105.0560823,2018-11-29,98615,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
E85,Kum & Go #689,4512 Austin Bluffs Pkwy,,Colorado Springs,CO,80918,,719-266-1687,E,,Public,24 hours daily,A Cash D Debit M V Voyager Wright_Exp,,,,,,,,,,200-8,38.897681,-104.747416,2018-06-05,98627,2018-06-05 19:29:00 UTC,P,,,2018-05-15,,,,false,,US,,,,Public,,public,,
ELEC,Environmental Protection Agency,1595 Wynkoop St,,Denver,CO,80202,,,E,,Private,Fleet use only,,,,,,1,,,,,GPS,39.751971,-105.001596,2018-06-05,98672,2018-06-05 19:29:00 UTC,FG,20,U.S. Environmental Protection Agency,2018-04-01,,,,,J1772,US,,,,Privé,,private,,EPA
ELEC,UNIV. OF COLO,2450 Kittredge Loop Dr,WOLF LAW 1; CU welcomes all EV drivers to charge at this station. CU permit holders charge at no extra cost by obtaining the Connection Code and instructions from buffscommute@colorado.edu,Boulder,CO,80305,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.0011292,-105.263031,2018-11-29,98789,2018-11-29 10:05:14 UTC,,,,,,,,,J1772 NEMA520,US,,,,Public,,public,,
ELEC,SBV-EV,84 Carriage Way,"SBV EV 1; Parking Garage Level P-1 (Top Blue Level)
SBV EV 2; Parking Garage Level P-1 (Top Blue Level)",Snowmass Village,CO,81615,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-8,39.209304,-106.948923,2018-11-29,98823,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
ELEC,DFC,Routt Street,GSA ST8; NW side of building 810,Denver,CO,80228,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.7128692,-105.1259655,2018-11-29,98826,2018-11-29 10:05:14 UTC,,,,,,,,,J1772,US,,,,Public,,public,,
